Provincia;Localidad;Codigo_postal;Direccion;Margen;Toma_de_datos;Precio;Rotulo;Tipo_venta;Rem;Horario;Tipo_servicio;Fecha_extraccion
LLEIDA;LLEIDA          ;25195;AUTOVIA A2 KM 463 63;I;30 07 2020 2300;1,207;BP AREA 463;P;dm;LD 06002300;LD 06002300  P ;01 08 2020
CORUNA A ;GUILIADE         ;15319;CARRETERA AC542 KM 3 2;D;27 07 2020 1310;1,208;CAMPSA;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
PONTEVEDRA;VIGO           ;36207;CL TRAVESIA DE VIGO 233;I;30 07 2020 0000;1,208;REPSOL;P;dm;LD 24H;LD 24H  A ;01 08 2020
OURENSE;CARBALLINO        ;32500;CARRETERA RIBADAVIA 57 KM 4;D;27 07 2020 0931;1,208;REPSOL;P;dm;L 07002300;L 07002300  A ;01 08 2020
LLEIDA;JUNEDA          ;25430;CARRER PRAT DE LA RIBA 83;D;28 07 2020 1950;1,208;REPSOL;P;dm;LS 00072100 D 00081400;LS 00072100  A  D 00081400  A ;01 08 2020
RIOJA LA ;CALAHORRA        ;26500;CARRETERA N232 KM 353 700;D;30 07 2020 0120;1,208;REPSOL;P;dm;LV 08002000;LV 08002000  A ;01 08 2020
RIOJA LA ;CALAHORRA        ;26500;CARRETERA N232 KM353 700 KM 353 700;I;30 07 2020 0121;1,208;REPSOL;P;dm;LD 24H;LD 24H  A ;01 08 2020
SEGOVIA;FRESNO DE CANTESPINO   ;40516;NACIONAL 110 SORIAPLASENCIA km 110 6;D;27 07 2020 0800;1,208;CEPSA;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
BURGOS;BASCONCILLOS DEL TOZO  ;09126;CARRETERA N627 BURGOSAGUILAR DE CAMPOO KM 51 550;D;27 07 2020 0700;1,208;REPSOL;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
JAEN;ALCAUDETE        ;23660;CARRETERA INT A316 N432 KM 103;I;27 07 2020 1226;1,208;CEPSA;P;dm;LD 06002300;LD 06002300  A ;01 08 2020
SEGOVIA;CASTILLEJO DE MESLEON  ;40593;AUTOVIA AUTOVIA DEL NORTE MADRIDIRUN A1 KM 107;I;27 07 2020 0800;1,208;CEPSA;P;dm;LD 24H;LD 24H  A ;01 08 2020
LLEIDA;BORGES BLANQUES LES   ;25400;CARRER RAVAL DE LLEIDA SN;I;31 07 2020 1400;1,208;SHELL;P;OM;LD 06002200;LD 06002200  A ;01 08 2020
GIPUZKOA;OLABERRIA        ;20212;CARRETERA NACIONAL N1 IRUNMADRID KM 417;D;27 07 2020 2013;1,208;AVIA;P;dm;LD 24H;LD 24H  A ;01 08 2020
ALICANTE;ONIL           ;03430;CALLE P I LA MARJAL C GREGAL SN;D;30 07 2020 1109;1,208;BP;P;dm;LD 24H;LD 24H  A ;01 08 2020
SORIA;BURGO DE OSMA EL    ;42300;AUTOVIA A11 KM 218 000;I;27 07 2020 0800;1,208;CEPSA;P;dm;LD 06000000;LD 06000000  A ;01 08 2020
MADRID;VILLANUEVA DE LA CANADA ;28691;AVENIDA SIERRA DE GUADARRAMA 10;D;01 08 2020 1053;1,208;BALLENOIL;P;dm;LD 24H;LD 24H  A ;01 08 2020
SEVILLA;LEBRIJA         ;41710;AVENIDA ATENAS DE 129;D;27 07 2020 1512;1,208;BP;P;dm;LD 24H;LD 24H  A ;01 08 2020
BIZKAIA;IURRETA         ;48215;CARRETERA N634 KM 84;I;31 07 2020 1400;1,209;SHELL;P;OM;LD 07001500;LD 07001500  A ;01 08 2020
BIZKAIA;IURRETA         ;48215;CARRETERA N634 KM 84;D;31 07 2020 1400;1,209;SHELL;P;OM;LD 07001500;LD 07001500  A ;01 08 2020
GIPUZKOA;ZARAUTZ         ;20800;CALLE ZUBIAURRE ZAHAR 3;D;31 07 2020 0000;1,209;PETRONOR;P;dm;LD 06302230;LD 06302230  A ;01 08 2020
GIPUZKOA;ZUBIETA         ;20160;AUTOVIA A1 KM 454 600;I;01 08 2020 0600;1,209;CEPSA;P;OM;LD 24H;LD 24H  A ;01 08 2020
GIPUZKOA;ELGOIBAR         ;20870;CR N634 56 7;I;01 08 2020 0001;1,209;REPSOL;P;dm;LD 06002200;LD 06002200  A ;01 08 2020
GIPUZKOA;BERGARA         ;20570;CALLE AMILLAGA 17;D;01 08 2020 0000;1,209;REPSOL;P;OM;LV 09002000;LV 09002000  A ;01 08 2020
BIZKAIA;BASIGO          ;48130;CR BI100 km 25 7;N;31 07 2020 0927;1,209;AVIA;P;dm;LV 07002200 SD 08002200;LV 07002200  A  SD 08002200  A ;01 08 2020
BIZKAIA;LARRAURI         ;48120;CR BI631 20;D;01 08 2020 0000;1,209;REPSOL;P;OM;LD 08002200;LD 08002200  A ;01 08 2020
BIZKAIA;OROZKO;48410;CR BI2522 3 8;D;01 08 2020 0000;1,209;BP BENGOECHEA;P;OM;LD 07002200;LD 07002200  A ;01 08 2020
BIZKAIA;AMOREBIETA        ;48340;CARRETERA BI635 KM 20;D;01 08 2020 0000;1,209;REPSOL;P;OM;LV 06302000 S 08001500;LV 06302000  A  S 08001500  A ;01 08 2020
BIZKAIA;AMOREBIETA        ;48340;CARRETERA BI635 KM 20;I;01 08 2020 0000;1,209;REPSOL;P;OM;LV 07001500;LV 07001500  A ;01 08 2020
BIZKAIA;ELOTXELERRI       ;48180;CARRETERA BI3704 KM 57;D;01 08 2020 0000;1,209;PETRONOR;P;OM;LD 06001400;LD 06001400  A ;01 08 2020
BIZKAIA;ERANDIOGOIKOA      ;48950;CARRETERA BI3704 ASUALOIU KM 57;I;01 08 2020 0000;1,209;PETRONOR;P;OM;LV 14002200;LV 14002200  A ;01 08 2020
BIZKAIA;MARKINAXEMEIN      ;48270;CR BI633 BERRIZONDARROA 45 9;I;01 08 2020 0000;1,209;PETRONOR;P;OM;LV 06002200 SD 09001700;LV 06002200  A  SD 09001700  A ;01 08 2020
BIZKAIA;ERLECHES;48960;CARRETERA N634 KM 99 1;I;01 08 2020 0000;1,209;REPSOL;P;OM;LV 07002130 S 08002000 D 09001500;LV 07002130  P  S 08002000  P  D 09001500  P ;01 08 2020
BIZKAIA;BALMASEDA        ;48800;PLAZA LOS FUEROS ;D;01 08 2020 0000;1,209;REPSOL;P;OM;LV 07302030 S 08001400;LV 07302030  A  S 08001400  A ;01 08 2020
BIZKAIA;AMOREBIETA        ;48340;CR N634 93;D;01 08 2020 0000;1,209;REPSOL;P;OM;LD 06002200;LD 06002200  A ;01 08 2020
BIZKAIA;SOPUERTA;48190;CL BARRIO MERCADILLO S N  BI2701 km 0 9 ;I;01 08 2020 0000;1,209;REPSOL;P;OM;LD 07002200;LD 07002200  P ;01 08 2020
BIZKAIA;SODUPE          ;48830;CARRETERA BI636 KM 15 5;D;01 08 2020 0000;1,209;PETRONOR;P;OM;LD 06002200;LD 06002200  A ;01 08 2020
BIZKAIA;GERNIKALUMO       ;48300;POLIGONO TXAPORTA SN;N;01 08 2020 0000;1,209;REPSOL;P;OM;LS 07002100 D 08002100;LS 07002100  A  D 08002100  A ;01 08 2020
CORUNA A ;MUROS          ;15250;CALLE PORTOCARRAL 1;D;30 07 2020 1623;1,209;SHELL;P;dm;L 07002300;L 07002300  A ;01 08 2020
LUGO;LUGO           ;27003;POLIGONO DEL CEAO ACCESO AUTOVIA ;D;01 08 2020 1109;1,209;GASOLEOS CEAO;P;dm;LD 24H;LD 24H  A ;01 08 2020
OURENSE;MACEDA          ;32700;BAIXADA BAJADA RUA DAS FLORES 29  6193;N;20 07 2020 1210;1,209;EESS MACEDA;P;dm;L 06001200;L 06001200  A ;01 08 2020
PONTEVEDRA;VIGO           ;36214;AVENIDA MADRID 137;I;31 07 2020 0700;1,209;REPSOL;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
PONTEVEDRA;POIO;36994;AVENIDA ENCOIRADOS SN;I;27 07 2020 1500;1,209;REPSOL;P;dm;LD 06300000;LD 06300000  A ;01 08 2020
PONTEVEDRA;VIGO;36318;AVDA AEROPORTO CTRA N556 km 6 300 ;N;27 07 2020 1052;1,209;GALP;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
OURENSE;BEADE          ;32431;CTRA OR210 km 3 800;N;27 07 2020 1325;1,209;GALP;P;dm;LV 07002200 SD 08002200;LV 07002200  P  SD 08002200  P ;01 08 2020
ASTURIAS;OVIEDO          ;33012;CL CUDILLERO ESQ C CATEDR LUIS SEL;I;29 07 2020 1117;1,209;REPSOL;P;dm;LD 07002300;LD 07002300  P ;01 08 2020
ASTURIAS;OVIEDO          ;33011;CALLE MOLIN DE LA CASUCA SN;N;29 07 2020 1121;1,209;REPSOL;P;dm;LD 07002300;LD 07002300  P ;01 08 2020
CORUNA A ;SERGUDE         ;15881;CTRA AC260 SERGUDEBOQUEIXON km 4 5;D;27 07 2020 1302;1,209;GASOLEOS SAN BENITO;P;dm;LD 07002300;LD 07002300  P ;01 08 2020
CORUNA A ;RIANXO          ;15920;CARRETERA AC 305 KM 14 500;D;27 07 2020 1530;1,209;REPSOL;P;dm;LV 07002300 SD 09002300;;01 08 2020
CORUNA A ;CAMPO DE BERDEOGAS    ;15151;LUGAR BERDEOGAS SN;I;30 07 2020 2300;1,209;REPSOL;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
CORUNA A ;BEMBIBRE         ;15873;CARRETERA ARCAI 120 KM 22 58;D;20 07 2020 1718;1,209;REPSOL;P;dm;LV 06302300 SD 08002300;LV 06302300  A  SD 08002300  A ;01 08 2020
CORUNA A ;ZAS           ;15850;CARRETERA AC404 KM 54 560;I;27 07 2020 1015;1,209;CEPSA;P;dm;LD 07002300;LD 07002300  P ;01 08 2020
LUGO;FONSAGRADA A      ;27100;CARRETERA LU530 KM 56 80;D;31 07 2020 0958;1,209;REPSOL;P;dm;LS 07002300 D 08002300;LS 07002300  P  D 08002300  P ;01 08 2020
LUGO;MEIRA          ;27240;CARRETERA N640 KM 59 800;D;29 07 2020 0924;1,209;CEPSA;P;dm;LD 07002300;LD 07002300  P ;01 08 2020
CORUNA A ;POLIGONO DE POCOMACO;15191;POLIGONO POCOMACO MESOIRO SN;D;30 07 2020 2300;1,209;REPSOL;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
CORUNA A ;AMEIXEIRA        ;15689;AUTOVIA AP9 KM 39 5;I;01 08 2020 0000;1,209;REPSOL;P;OM;LD 07002300;LD 07002300  A ;01 08 2020
CORUNA A ;AMEIXEIRA        ;15689;AUTOVIA AP9 KM 39 5;D;01 08 2020 0000;1,209;REPSOL;P;OM;LD 07002300;LD 07002300  A ;01 08 2020
CORUNA A ;XUBIA;15570;CARRETERA CASTILLA KM 6 30;I;27 07 2020 0659;1,209;E S SANTA RITA;P;dm;LD 07002300;LD 07002300  P ;01 08 2020
LUGO;TOLDA LA ;27169;CARRETERA N6 KM 498;I;31 07 2020 2300;1,209;REPSOL;P;dm;LD 24H;LD 24H  A ;01 08 2020
CORUNA A ;MOURELA ALTA       ;15577;LUGAR LA MOURELA 2;I;27 07 2020 1708;1,209;PETRONOR;P;dm;LS 06002300 D 08002200;LS 06002300  A  D 08002200  A ;01 08 2020
LUGO;OURAL O         ;27392;C546 km 33 7;D;29 07 2020 1047;1,209;CAMPSA;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
CORUNA A ;PONTE ULLA        ;15881;CARRETERA N525 KM 322;D;27 07 2020 1054;1,209;PONTEULLA;P;dm;LD 24H;LD 24H  A ;01 08 2020
CORUNA A ;PONTE ULLA        ;15881;CARRETERA N525 KM 322;I;27 07 2020 1057;1,209;PONTEULLA;P;dm;LV 07002300 SD 09002300;LV 07002300  A  SD 09002300  A ;01 08 2020
LUGO;LOUZANETA;27297;CARRETERA N540 KM 2;D;31 07 2020 2300;1,209;REPSOL;P;dm;LD 24H;LD 24H  A ;01 08 2020
LUGO;MUIMENTA         ;27377;CARRETERA LU120 KM 20 8;I;29 07 2020 0928;1,209;REPSOL;P;dm;LD 07002300;LD 07002300  P ;01 08 2020
CORUNA A ;VIMIANZO         ;15129;CALLE LA TORRE 8;D;30 07 2020 2300;1,209;REPSOL;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
LUGO;GOMEAN          ;27164;AUTOVIA A6 KM 479;D;31 07 2020 2300;1,209;REPSOL;P;dm;LD 24H;LD 24H  A ;01 08 2020
LUGO;LUGO           ;27003;AVENIDA BENIGNO RIVERA SN;D;31 07 2020 2300;1,209;REPSOL;P;dm;LD 24H;LD 24H  A ;01 08 2020
LUGO;MONFORTE DE LEMOS    ;27400;CARRETERA NAL 120 KM 520 8;I;31 07 2020 1708;1,209;CEPSA;P;dm;L 07002300;L 07002300  A ;01 08 2020
PONTEVEDRA;MANOFREFONTAN;36380;CARRER PKM 23 400 7;I;22 07 2020 0000;1,209;REPSOL;P;OM;L 07002300;L 07002300  A ;01 08 2020
PONTEVEDRA;VIGO           ;36213;AVENIDA RICARDO MELLA SN;I;31 07 2020 1049;1,209;REPSOL;P;dm;LD 07002300;LD 07002300  P ;01 08 2020
PONTEVEDRA;REDONDELA        ;36800;AVENIDA SANTA MARINA 98;D;31 07 2020 1107;1,209;REPSOL;P;dm;LD 06002200;LD 06002200  P ;01 08 2020
PONTEVEDRA;REDONDELA        ;36800;AVENIDA SANTA MARINA 98;I;31 07 2020 1107;1,209;REPSOL;P;dm;LD 24H;LD 24H  P ;01 08 2020
PONTEVEDRA;CABRALIGLESIA;36318;AVENIDA AEROPUERTO CTRA N556 KM 5  532;N;31 07 2020 0700;1,209;REPSOL;P;dm;LV 07002300 SD 08002300;LV 07002300  A  SD 08002300  A ;01 08 2020
OURENSE;MACEDA          ;32700;LUGAR ALTO DO COUSO SN;D;27 07 2020 0955;1,209;ESTACION DE SERVICIO ALTO DO COUSO;P;dm;LD 08002000;LD 08002000  A ;01 08 2020
OURENSE;MACEDA          ;32700;LUGAR ALTO DO COUSO SN;I;27 07 2020 0954;1,209;REPSOL;P;dm;LD 08002000;LD 08002000  A ;01 08 2020
OURENSE;CEA           ;32130;CR N525 260 9 I;I;27 07 2020 0000;1,209;REPSOL;P;dm;LS 07002300;LS 07002300  A ;01 08 2020
OURENSE;CUALEDRO         ;32689;CARRETERA CARRETERA DE XINZO KM 12 900;I;20 07 2020 1512;1,209;PETRONOR;P;dm;LS 07302200 D 08002100;LS 07302200  A  D 08002100  A ;01 08 2020
PONTEVEDRA;VILLADESUSO;36309;CR PO552 P K 30 50 D;D;19 07 2020 0153;1,209;CAMPSA;P;dm;LD 07002300;LD 07002300  A ;01 08 2020
OURENSE;TRASMIRAS        ;32695;CARRETERA N525 KM 186 86;I;27 07 2020 1158;1,209;REPSOL;P;dm;LD 06002300;LD 06002300  A ;01 08 2020
OURENSE;CARBALLINO        ;32500;CTRA ORENSE 18 N541 km 27 6 ;I;29 07 2020 1000;1,209;CEPSA;P;dm;LD 24H;LD 00000800  A   08002200  P   22002359  A ;01 08 2020
ASTURIAS;SIERO;33429;CARRETERA VIELLA KM 0 250;I;01 08 2020 0000;1,209;BP LA CHALANA;P;OM;LD 24H;LD 24H  A ;01 08 2020
ASTURIAS;PITO EL;33154;CARRETERA CTRA ANT N 632 KM 123 7 KM 123 7;D;21 07 2020 1517;1,209;SOLRAS;P;dm;L 08002200;L 08002200  A ;01 08 2020
ASTURIAS;OVIEDO          ;33006;AVENIDA BUENAVISTA SN;D;21 07 2020 1038;1,209;REPSOL;P;dm;LV 07002200 S 08002200 D 08001600;LV 07002200  A  S 08002200  A  D 08001600  A ;01 08 2020
CANTABRIA;SANTANDER        ;39012;CALLE REPUENTE 35;N;01 08 2020 1028;1,209;SHELL ;P;dm;LJ 07002300 VS 06000000 D 07002300;LJ 07002300  A  VS 06000000  A  D 07002300  A ;01 08 2020
CANTABRIA;SANTANDER        ;39011;CALLE NAOS 1;N;29 07 2020 0743;1,209;PETRONOR;P;dm;LD 06002300;LD 06002300  A ;01 08 2020
CANTABRIA;AMBROSERO        ;39791;AU A8 182;I;01 08 2020 0000;1,209;REPSOL;P;OM;LD 06002200;LD 06002200  A ;01 08 2020
CANTABRIA;HOZNAYO         ;39716;AU A8 195;D;01 08 2020 0000;1,209;REPSOL;P;OM;LD 06002200;LD 06002200  A ;01 08 2020
CANTABRIA;ARNUERO         ;39195;CARRETERA CASTILLO SIETEVILLAS KM SN;N;27 07 2020 1515;1,209;E S CARBURANTES DE ARNUERO S L ;P;dm;LD 07002230;LD 07002230  P ;01 08 2020
NAVARRA;SANTACARA        ;31314;CARRETERA PITILLASSANTACARA NA5330 KM 9 800;I;01 08 2020 0941;1,209;AVIA;P;dm;LD 24H;LD 24H  A ;01 08 2020
NAVARRA;AOIZ AGOITZ       ;31430;CALLE DOMINGO ELIZONDO 12;I;27 07 2020 0830;1,209;ESTACION DE SERVICIO AOIZ S L ;P;dm;LS 07002200 D 08002100;LS 07002200  A  D 08002100  A ;01 08 2020
NAVARRA;OLAZ           ;31620;CR N135 4 6;D;01 08 2020 0000;1,209;REPSOL;P;OM;LV 06302200;LV 06302200  A ;01 08 2020
NAVARRA;OLAZ           ;31620;CARRETERA N135 KM 4 6;I;01 08 2020 0000;1,209;REPSOL;P;OM;LV 07002100 S 09001430 y 17002030;LV 07002100  A  S 09001430  A   17002030  A ;01 08 2020
NAVARRA;SAN ADRIAN        ;31570;CARRETERA NA134 KM 51 7;D;01 08 2020 0000;1,209;REPSOL;P;OM;LV 07001500 SD 09001400;LV 07001500  P  SD 09001400  P ;01 08 2020
NAVARRA;ZUASTI          ;31892;AU A15 98 5;D;01 08 2020 0000;1,209;REPSOL;P;OM;LD 24H;LD 24H  A ;01 08 2020
NAVARRA;PAMPLONA IRUNA      ;31012;CL POLIGONO LANDABEN S N ;D;01 08 2020 0000;1,209;PETRONOR;P;OM;LV 06002200;LV 06002200  A ;01 08 2020
NAVARRA;HUARTE          ;31620;CALLE ALTXUTXATE 50;D;01 08 2020 0000;1,209;REPSOL;P;OM;L 06302200 SD 07002200;L 06302200  A  SD 07002200  A ;01 08 2020
NAVARRA;ELIZONDO         ;31700;CR N121B 59 N121B km 58 ;D;01 08 2020 0000;1,209;CAMPSA;P;OM;LD 06002200;LD 06002200  A ;01 08 2020
NAVARRA;NOAIN          ;31110;CR N121 5;D;01 08 2020 0000;1,209;REPSOL;P;OM;LV 06002200 SD 07002100;LV 06002200  A  SD 07002100  A ;01 08 2020
NAVARRA;ARANGUREN        ;31192;CARRETERA N121 KM 5;I;01 08 2020 0000;1,209;REPSOL;P;OM;LD 06002200;LD 06002200  A ;01 08 2020
NAVARRA;GORRITI         ;31877;AUTOVIA A15 MRG DCHO  KM 134 4;D;01 08 2020 0000;1,209;CEPSA;P;OM;LD 24H;LD 24H  A ;01 08 2020
NAVARRA;GORRITI         ;31877;AUTOVIA A15 MRG IZDO  KM 134 5;I;01 08 2020 0000;1,209;CEPSA;P;OM;LD 24H;LD 24H  A ;01 08 2020
NAVARRA;ARAZURI         ;31170;CARRETERA CR NA7000 5 3 KM 5 3;D;01 08 2020 0000;1,209;PETRONOR;P;OM;LD 06002200;LD 06002200  A ;01 08 2020
NAVARRA;CASCANTE         ;31520;CR N121 C 10;D;01 08 2020 0000;1,209;REPSOL;P;OM;LV 06002100 S 09001400;LV 06002100  P  S 09001400  P ;01 08 2020
NAVARRA;URDAZUBI  URDAX     ;31711;CARRETERA N121B KM 79 500;D;01 08 2020 0000;1,209;CEPSA;P;OM;LD 08002000;LD 08002000  P ;01 08 2020
NAVARRA;LUZAIDE VALCARLOS    ;31660;CR C135 66;D;23 07 2020 1629;1,209;AVIA;P;dm;LD 08002000;LD 08002000  A ;01 08 2020
NAVARRA;ETXARREN         ;31868;CR A10  AUTOVIA DE LA BARRANCA;D;01 08 2020 0000;1,209;REPSOL;P;OM;LD 06002200;LD 06002200  A ;01 08 2020
NAVARRA;ESTELLA O LIZARRA    ;31200;PG MERKATONDOA UPP3 PARC 4 S N ;D;01 08 2020 0000;1,209;BP ESTELLA;P;OM;LD 06002230;LD 06002230  A ;01 08 2020
NAVARRA;TAFALLA         ;31300;AV PAMPLONA SN;I;01 08 2020 0000;1,209;REPSOL;P;OM;LV 06302200 S 07002200 D 08001400;LV 06302200  A  S 07002200  A  D 08001400  A ;01 08 2020
NAVARRA;PAMPLONA IRUNA      ;31013;CL CARRETERA DE ARTICA S N ;I;01 08 2020 0000;1,209;REPSOL;P;OM;LD 06002200;LD 06002200  A ;01 08 2020
HUESCA;FRAGA          ;22520;AUTOPISTA AP2 MRG IZDO  KM 119;I;01 08 2020 0000;1,209;CEPSA;P;OM;LD 07002300;LD 07002300  A ;01 08 2020
HUESCA;FRAGA          ;22520;AUTOPISTA AP2 MRG DCHO  KM 119;D;01 08 2020 0000;1,209;CEPSA;P;OM;LD 07002300;LD 07002300  A ;01 08 2020
HUESCA;CANDASNOS        ;22591;AUTOPISTA AP2 MRG DCHO  KM 85 5;D;01 08 2020 0000;1,209;CEPSA;P;OM;LD 24H;LD 24H  A ;01 08 2020
HUESCA;CANDASNOS        ;22591;AUTOPISTA AP2 MRG IZDO  KM 85 5;I;01 08 2020 0000;1,209;CEPSA;P;OM;LD 24H;LD 24H  A ;01 08 2020
TERUEL;MONREAL DEL CAMPO    ;44300;AUTOVIA MUDEJAR KM 165;D;30 07 2020 0822;1,209;REPSOL;P;dm;LD 24H;LD 24H  A ;01 08 2020
GIRONA;JUIA           ;17462;CARRETERA C66 KM 27 5;D;31 07 2020 1245;1,209;Q8;P;dm;LD 06002200;LD 06002200  A ;01 08 2020
BARCELONA;CUBELLES         ;08880;CARRETERA COMARCAL KM 246;N;31 07 2020 1040;1,209;CARREFOUR;P;dm;LD 24H;LD 24H  A ;01 08 2020
LLEIDA;BETREN          ;25539;Ctra C142 km SN;D;01 08 2020 0000;1,209;PETROCAT;P;OM;LD 24H;LD 00000800  D   08001600  A   16002359  D ;01 08 2020
BARCELONA;MOLLET DEL VALLES    ;08100;AV RABASSAIRES SN;N;31 07 2020 1245;1,209;Q8;P;dm;LD 24H;LD 24H  A ;01 08 2020
BARCELONA;SANT PERE DE RIBES    ;08810;CALLE URGELL SN;N;31 07 2020 1245;1,209;Q8;P;dm;LS 07002200 D 08002200;LS 07002200  A  D 08002200  A ;01 08 2020
GIRONA;PAU           ;17494;CARRETERA GE610 KM 6 85;D;01 08 2020 0000;1,209;REPSOL;P;dm;LD 06002200;LD 06002200  A ;01 08 2020
BARCELONA;LLICA DE VALL      ;08185;CARRETERA AVDA DEL VALLES KM 10;I;01 08 2020 0000;1,209;REPSOL;P;OM;LD 06002200;LD 06002200  A ;01 08 2020
GIRONA;BRUNYOLA         ;17441;CARRETERA C63 KM 32 200;I;31 07 2020 0000;1,209;REPSOL;P;dm;LV 06002200 S 07002200 D 08002200;LV 06002200  P  S 07002200  P  D 08002200  P ;01 08 2020
VALENCIA;FUENTERROBLES      ;46314;CALLE PATROCINIO 27;N;31 07 2020 1700;1,209; SIN ROTULO ;P;dm;LD 24H;LD 24H  A ;01 08 2020
VALENCIA;PICASSENT        ;46220;CALLE PARIDERA 2;N;01 08 2020 0000;1,209;BP PICASSENT;P;OM;LD 24H;LD 24H  A ;01 08 2020
ALICANTE;SALINAS         ;03638;CALLE LA MOLINETA SN;N;27 07 2020 0943;1,209;MEROIL;P;dm;L 06302200;L 06302200  A ;01 08 2020
ALICANTE;DENIA          ;03700;PARTIDA PARTIDA MADRIGUERES SUD 5 PARKING HIPERMERCADO CARREFOUR DENIA ;N;31 07 2020 1245;1,209;Q8;P;dm;LS 07002200 D 08002200;LS 07002200  A  D 08002200  A ;01 08 2020
TARRAGONA;REUS           ;43206;CARRETERA C3141 KM 5;I;01 08 2020 0000;1,209;REPSOL;P;OM;LD 06002200;LD 06002200  A ;01 08 2020
GIRONA;AMER           ;17170;CARRETERA C63 KM 48 61;D;31 07 2020 0000;1,209;REPSOL;P;dm;LV 06002200 S 07002200 D 08001430;LV 06002200  P  S 07002200  P  D 08001430  P ;01 08 2020
BARCELONA;RIPOLLET         ;08291;CALLE TARRAGONA 1519 ESQ CALLE BALMES 15;N;01 08 2020 2045;1,209;GALP;P;OM;LD 06002200;LD 06002200  A ;01 08 2020
BARCELONA;URB VINYA DEL POLLASTRE ;08791;CARRETERA B224 KM 20 8;D;01 08 2020 0000;1,209;REPSOL;P;OM;LV 08001500 S 09001400;LV 08001500  A  S 09001400  A ;01 08 2020
LLEIDA;VIELHA          ;25530;CR N230 163 7;I;01 08 2020 0000;1,209;REPSOL;P;OM;LD 09001800;LD 09001800  A ;01 08 2020
LLEIDA;LLEIDA          ;25001;CARRETERA N240 KM 89;I;01 08 2020 0000;1,209;REPSOL;P;OM;LV 08001500 S 09001400;LV 08001500  A  S 09001400  A ;01 08 2020
GIRONA;ESCALA L'        ;17130;CALLE CLOSA D'EN LLOP 2;D;01 08 2020 0000;1,209;REPSOL L'ESCALA;P;OM;L 24H;L 24H  A ;01 08 2020
BARCELONA;GRANOLLERS        ;08400;CARRETERA B5002 KM 15;I;01 08 2020 0000;1,209;REPSOL;P;OM;LD 24H;LD 24H  A ;01 08 2020
LLEIDA;ALCOLETGE        ;25560;CARRETERA C13 KM 11;D;01 08 2020 0000;1,209;REPSOL;P;OM;LD 06002200;LD 06002200  A ;01 08 2020
BARCELONA;GARRIGA LA       ;08530;CL CRTA NUEVA 37 N152 km 37 3 ;D;30 07 2020 1812;1,209;REPSOL;P;dm;L 06002200;L 06002200  A ;01 08 2020
GIRONA;LA JONQUERA       ;17700;ZONA COMERCIAL SECTOR DUANA SN;N;01 08 2020 2045;1,209;GALP;P;OM;LD 24H;LD 24H  A ;01 08 2020
LLEIDA;VIELHA          ;25530;CR N230 164 1;D;01 08 2020 0000;1,209;REPSOL;P;OM;LD 07002300;LD 07002300  A ;01 08 2020
LLEIDA;LLEIDA          ;25005;AVENIDA ALCALDE RECASENS 25;D;01 08 2020 0044;1,209;REPSOL;P;dm;L 07002200;L 07002200  A ;01 08 2020
BARCELONA;VILADECAVALLS      ;08232;CR BP1213 1 8 BP1213 km 1 85 ;D;01 08 2020 0000;1,209;REPSOL;P;OM;LD 06002200;LD 06002200  A ;01 08 2020
LLEIDA;BELLVER DE CERDANYA   ;25720;CARRETERA C16 KM 130 733;D;01 08 2020 0000;1,209;REPSOL;P;OM;LD 24H;LJ 00000600  D   06001400  A   14002359  D  V 00000700  D   07002300  A   23002359  D  SD 00000600  D   06001400  A   14002359  D ;01 08 2020
LLEIDA;BELLVER DE CERDANYA   ;25720;CARRETERA C16 KM 136 6;I;01 08 2020 0000;1,209;REPSOL;P;OM;LD 24H;LD 00001400  D   14002200  A   22002359  D ;01 08 2020
LLEIDA;BALAGUER         ;25600;CALLE URGELL 11;D;01 08 2020 0000;1,209;REPSOL;P;OM;LD 06002200;LD 06002200  A ;01 08 2020
RIOJA LA ;LOGRONO         ;26006;CR LO20 P K 10;D;01 08 2020 0000;1,209;REPSOL;P;OM;LD 06002200;LD 06002200  A ;01 08 2020
RIOJA LA ;LOGRONO         ;26006;CALLE PIQUERAS 22;D;01 08 2020 0000;1,209;REPSOL;P;OM;LD 06002300;LD 06002300  A ;01 08 2020
RIOJA LA ;LOGRONO         ;26006;CL AVENIDA DE MADRID 25;D;01 08 2020 0000;1,209;REPSOL;P;OM;LD 24H;LD 24H  P ;01 08 2020
RIOJA LA ;SAN VICENTE DE LA SONSIERRA;26338;CARRETERA NACIONAL 232A KM 47;I;31 07 2020 0823;1,209;PETRONOR;P;dm;LD 07002200;LD 07002200  P ;01 08 2020
RIOJA LA ;NALDA          ;26190;CR N111 318 5;I;01 08 2020 1215;1,209;NALDA;P;dm;LD 06002200;LD 06002200  A ;01 08 2020
